customer_id,customer_name,email,reg_date,card_number,date_of_birth,gender,is_active,start_date,end_date,current_flag
876,David Cooper,isabelmartin@example.net,2020-11-04,4vwQxNMfuWPpNty,1965-06-14,F,True,2025-07-21,,True
877,John Lopez,allenkatherine@example.net,2024-05-11,hkYbGePA9pnFMWe,1966-09-15,F,True,2025-07-21,,True
878,Rachael Webb,kelseylloyd@example.org,2022-06-19,O2AIyubm7sw9RH5,1981-12-21,F,True,2025-07-21,,True
879,Diane Miles,jrandall@example.org,2024-10-30,DGuNbVZR8uHJ8kt,1960-10-27,M,True,2025-07-21,,True
880,Kenneth Wells,davidgarcia@example.com,2020-06-30,XcNrJBxFjhC0wGZ,1977-02-16,M,True,2025-07-21,,True
881,David Kim,joygamble@example.com,2021-05-19,v6JyUvD2b4j7xie,1949-07-05,M,True,2025-07-21,,True
882,Wendy Hale,kylecastillo@example.net,2024-01-07,MMAnsCEfTCZnBXe,1990-01-29,M,True,2025-07-21,,True
883,Michael Rodriguez,michellelopez@example.org,2020-05-10,WbhOqER2X89RASc,1997-12-23,F,True,2025-07-21,,True
884,Karen Buckley,wagnerjavier@example.com,2022-10-07,uNlXWtlcUFN7zZk,1961-06-11,F,True,2025-07-21,,True
885,Christy Montgomery,ramirezandrea@example.net,2023-09-26,T28GrvMlruF5e3h,1946-05-14,M,True,2025-07-21,,True
886,Catherine Garcia,deankenneth@example.org,2023-11-13,Qa5eAarfb5YN9av,2004-05-09,F,True,2025-07-21,,True
887,Christopher Middleton,jodihopkins@example.org,2022-07-28,dmbPrtrcwp7fmp1,1959-02-16,F,True,2025-07-21,,True
888,Scott Moses,mthompson@example.com,2020-11-05,KkBTslms6jsVJyQ,1977-09-25,M,True,2025-07-21,,True
889,David Garcia,lori58@example.net,2020-09-24,sMhZGAtc0qgOUWf,1970-08-04,M,True,2025-07-21,,True
890,Jay Jones,charles46@example.org,2021-10-12,ZDPo8KGlmVNTiHz,1998-05-20,M,True,2025-07-21,,True
891,Lauren Griffin,benjamin11@example.net,2024-12-12,72XeCrvCAPIRmuj,1983-06-25,M,True,2025-07-21,,True
892,Justin Choi,tinahenderson@example.org,2021-06-08,68JBVbJOjtVVUVg,1966-12-28,M,True,2025-07-21,,True
893,Sarah Wade,cynthiaphillips@example.net,2023-06-16,s3jbChgYSFpdBWc,1964-10-03,M,True,2025-07-21,,True
894,Riley Kennedy,gomezjames@example.net,2020-12-24,zTVlzSNpNcCJfHf,1987-04-08,F,True,2025-07-21,,True
895,Terri Webb,ahernandez@example.com,2021-11-04,pNaYr0MJFWpoNCg,1961-10-19,F,True,2025-07-21,,True
896,Stacey Roberts,fosterlynn@example.com,2022-12-27,rE57hdYpIfYJ7dE,1988-11-03,M,True,2025-07-21,,True
897,Yvette Eaton,radams@example.net,2023-03-16,cdgqx82CdJiR3gB,2005-03-12,M,True,2025-07-21,,True
898,Adam Martin,morrisonemily@example.org,2025-05-21,zuNOurFZnC5E0TF,1962-09-13,M,True,2025-07-21,,True
899,Bryan Thomas,markwagner@example.net,2022-06-27,I4CYuwRV6jPyeUF,1980-10-29,F,True,2025-07-21,,True
900,Amanda Carson,paynebrandon@example.com,2024-02-24,TlH8wFChOTTCb8u,1984-08-23,M,True,2025-07-21,,True
901,Jonathon Williams,hawkinsjose@example.net,2023-05-17,vQOo0DHaNc9Fs0p,1991-01-13,M,True,2025-07-21,,True
902,Eric Alvarado,wstanley@example.com,2024-12-15,9zEF7ZrDOs5qnGp,1958-06-19,F,True,2025-07-21,,True
903,Karen Burton,rachel90@example.org,2024-09-24,HCEFH0v4rvgMfAT,1964-11-25,M,True,2025-07-21,,True
904,Shawn Willis,zdavis@example.com,2022-07-19,490CWBwv5LEREU1,1959-12-24,M,True,2025-07-21,,True
905,Jamie Perkins,robertbuckley@example.net,2023-02-23,ysxTbBKcrYQ83d7,1976-03-29,F,True,2025-07-21,,True
906,Claudia Mcknight,jeffreydavis@example.com,2020-10-25,B8UjsQcn4l7VkRw,1985-11-22,M,True,2025-07-21,,True
907,Justin Daniels,bradnorman@example.net,2023-10-31,8ze8vLY9hztkSG3,1986-07-31,F,True,2025-07-21,,True
908,Austin Wilson,alisonwilliams@example.com,2020-05-07,i9IsOSGzFK0lyVl,1972-08-09,F,True,2025-07-21,,True
909,Rachel Rollins,santostroy@example.org,2020-05-12,hKW2tHaykS9ZEdB,1993-06-01,M,True,2025-07-21,,True
910,Alison Williams,joneswilliam@example.org,2020-09-14,yKflROWZhi3c6MY,1985-04-25,F,True,2025-07-21,,True
911,Julie Mcconnell,conleycraig@example.com,2023-09-27,61B1CkJVUdC8zKu,1963-09-26,F,True,2025-07-21,,True
912,Nicole Swanson,wilsonkayla@example.com,2024-11-02,LTCAGq5y62iGoym,1948-09-02,F,True,2025-07-21,,True
913,Sandra Jensen,harrisalan@example.com,2022-12-23,rwQYD3aHbKFYoAK,2000-11-30,F,True,2025-07-21,,True
914,Nicholas Webb,terri71@example.org,2024-08-09,S7ilhbHJtb3euzR,1970-05-21,F,True,2025-07-21,,True
915,Cassandra Morris,williefrank@example.com,2024-12-16,c8XDRnMpeOzkaNM,1962-05-25,M,True,2025-07-21,,True
916,Connie Mann,davidruiz@example.org,2021-06-28,LqkKwViATuiXF55,1960-04-12,M,True,2025-07-21,,True
917,Katherine Johnson,pittmananthony@example.net,2024-04-11,uel3H6Im4aGGEn6,2000-01-24,M,True,2025-07-21,,True
918,David Martin,kphillips@example.org,2023-04-10,Tvb0SGwFxSqOXRS,1987-12-27,M,True,2025-07-21,,True
919,Caroline Lopez,anthony15@example.net,2023-07-06,3awVV0Ee5a9RXOT,1953-03-26,F,True,2025-07-21,,True
920,Steven Mcdonald,david51@example.net,2020-03-15,hKh1a9aluz0pSsQ,1995-03-24,F,True,2025-07-21,,True
921,Christopher Perez,charlesbruce@example.com,2020-01-10,ftf6NzMKsHghTrM,1980-09-23,M,True,2025-07-21,,True
922,Andrea Livingston,ronaldcarlson@example.net,2021-12-09,suHU4ahbmaH0RF4,1983-02-02,F,True,2025-07-21,,True
923,David Montgomery,kfisher@example.org,2024-04-30,LhyORQuj55HzApx,1976-06-26,M,True,2025-07-21,,True
924,James Mcbride,pgonzalez@example.org,2025-07-06,BNW9QiiGrsPk8YK,1983-07-14,M,True,2025-07-21,,True
925,Stephanie Conrad,thomasjoann@example.com,2025-07-01,sQRxshzWjgixR9f,1953-06-10,M,True,2025-07-21,,True
926,Tanya Vazquez,taravargas@example.com,2023-11-19,5fBzDRFq2M4vQZH,2000-10-30,M,True,2025-07-21,,True
927,Pamela Johnson,hfoster@example.com,2024-10-20,n4ziUQolTJhfPSz,2004-07-20,F,True,2025-07-21,,True
928,Tony Harris,tarasandoval@example.org,2023-06-24,cuzbxGyHVIw8Km2,1963-02-20,F,True,2025-07-21,,True
929,Pamela Scott,carl05@example.net,2024-09-13,x5uDQLIYiUaArab,1965-06-18,F,True,2025-07-21,,True
930,Jasmine Blake,dcallahan@example.org,2021-11-24,SrLNclAeLBPTSAF,1975-01-20,M,True,2025-07-21,,True
931,Mark King,fcunningham@example.com,2022-01-15,tmBlIVMiJcbjm55,1975-10-12,M,True,2025-07-21,,True
932,Johnathan Barker,karen96@example.org,2025-01-12,AjSXAZYgI5PhMyY,2002-05-03,M,True,2025-07-21,,True
933,Kimberly Adams,krystalmcclure@example.com,2023-06-10,wSbP2bb5irJVTXb,1959-07-18,M,True,2025-07-21,,True
934,Tonya Graham,hernandezrobert@example.net,2020-10-23,PWODujYgq9NaHtG,1973-02-17,F,True,2025-07-21,,True
935,Tammy Montoya,pgomez@example.com,2024-09-17,wggixyLwho4SIHX,1976-10-09,M,True,2025-07-21,,True
936,William Harvey,jacquelinewilson@example.com,2025-04-02,qGUMQRV71GWsdCs,1962-12-25,F,True,2025-07-21,,True
937,Todd Thompson,brad67@example.com,2024-03-18,XGPk7bZV3l4QTvG,1976-11-25,F,True,2025-07-21,,True
938,Tonya Torres,ccollins@example.com,2021-02-19,CyK2FvGnGOXjagS,2003-09-07,F,True,2025-07-21,,True
939,Cameron Perez,mcdonaldamanda@example.org,2023-05-20,QU7buGOBOdyv0nf,2007-01-16,F,True,2025-07-21,,True
940,Michael Wallace,malloryjones@example.com,2024-04-02,MAHCFWh0BfAWXnX,1973-11-17,F,True,2025-07-21,,True
941,Jasmine Johnson,pam23@example.com,2020-10-30,k4D3cALto087KzQ,2002-11-13,F,True,2025-07-21,,True
942,Amanda Brooks,randyhouston@example.net,2022-09-24,XWZrpdXOJpoJuGG,1973-08-17,M,True,2025-07-21,,True
943,Ryan Waters,michaelanderson@example.com,2024-11-08,JbukNNMzS3Tma9U,1991-11-23,M,True,2025-07-21,,True
944,Joseph Perez,brandon50@example.com,2022-05-19,oaIZwGZJsgATID8,1988-06-10,M,True,2025-07-21,,True
945,Jason Gilmore,hartmankaren@example.net,2024-10-08,2jT4WGdqSVvBvwo,1995-08-02,F,True,2025-07-21,,True
946,Tami Martinez,christensenchristina@example.net,2023-03-28,ARXyfCp34glSNZ8,1977-07-25,F,True,2025-07-21,,True
947,Melissa Potts,tlewis@example.net,2021-01-12,4mU21BFffEnctSx,1952-04-12,M,True,2025-07-21,,True
948,Charlotte Mcdonald,ryan30@example.net,2022-10-07,J9JwVooZamb8Zfk,1980-05-16,F,True,2025-07-21,,True
949,Danielle Walker,ksmith@example.org,2022-07-24,LRVxkl5yTxGIMp6,1952-01-29,F,True,2025-07-21,,True
950,Paula Massey,michaelwarren@example.net,2022-11-27,DNNgzntPGZOGhlb,1966-11-29,F,True,2025-07-21,,True
951,Penny Taylor,harrisonjessica@example.net,2023-04-09,Qt3IhlpQPYIle8T,1988-10-04,F,True,2025-07-21,,True
952,Ashley Lopez,huntcaitlin@example.org,2024-12-15,oMtuU9cP9yvvII5,1955-08-15,F,True,2025-07-21,,True
953,Natalie Goodwin,vazquezarthur@example.com,2022-06-21,hvah88jLSXpRAYA,1960-02-20,F,True,2025-07-21,,True
954,Dylan Dunn,arivera@example.net,2025-02-28,n10vKmbiq3j82fd,1993-10-19,F,True,2025-07-21,,True
955,Matthew Jackson,baileydanielle@example.net,2023-02-28,pkDT0HvIyijS52F,2001-07-02,F,True,2025-07-21,,True
956,Tiffany Gutierrez,shawnhernandez@example.com,2024-09-29,LIZNKu8hlRwlM43,1995-01-31,M,True,2025-07-21,,True
957,Jared Garcia,gdavies@example.net,2020-08-22,XCaaWzi8QltUO1y,1986-11-20,M,True,2025-07-21,,True
958,Wendy Paul,justin49@example.com,2025-04-14,eoJ7OVhlEisyvkg,1958-03-16,M,True,2025-07-21,,True
959,Matthew Gutierrez,ihuang@example.org,2023-12-24,dCTpcbXIB5rG8Mw,1972-07-05,F,True,2025-07-21,,True
960,Kristen Duncan,christinaflores@example.org,2023-06-27,DR6GsXi5xMg92Bv,1999-09-21,F,True,2025-07-21,,True
961,Katherine Harris,kathleen55@example.net,2022-12-20,N2qNUHUKyEdgHWj,1966-04-15,F,True,2025-07-21,,True
962,Lisa Williams,watsonjoseph@example.com,2023-08-06,VU9zWYlPhof0Wza,2007-05-21,F,True,2025-07-21,,True
963,Tiffany Mclaughlin,regina15@example.org,2020-03-14,DmFuPJGvx3GnHrE,2003-01-12,M,True,2025-07-21,,True
964,Terri Tate,xfields@example.net,2021-04-11,s1XFM5LZnXl9QXe,1984-10-31,M,True,2025-07-21,,True
965,Kelly Bailey,zachary91@example.net,2021-06-25,bxmHCxLmNwOSMRP,1978-08-22,F,True,2025-07-21,,True
966,Troy Reed,mikehoffman@example.com,2023-04-20,bpOoten6wLXrMnB,1978-12-12,M,True,2025-07-21,,True
967,Michael Kent,znelson@example.org,2020-03-10,6wSICHzVltusN2L,1964-08-25,F,True,2025-07-21,,True
968,Christopher Perry,candicewilson@example.net,2023-12-27,VyOssybwP5P9FmH,1982-03-09,F,True,2025-07-21,,True
969,Jonathan Jacobs,garciadavid@example.org,2021-05-14,7bf0sRC6Di6pZBt,1996-12-05,M,True,2025-07-21,,True
970,Jeffrey Cisneros,antonio98@example.com,2022-03-15,Aw4qtc4pjux0iEW,1977-12-08,M,True,2025-07-21,,True
971,Brittney Martinez,joanna62@example.org,2022-06-25,QlDJFcvVrhHfEFJ,1980-11-08,M,True,2025-07-21,,True
972,Kaitlin Lowery,victoriamcclure@example.net,2022-02-28,Yl7eLr8jM4UUKcC,1991-05-07,M,True,2025-07-21,,True
973,Nicole Perez,jonesethan@example.org,2021-09-28,hZ3dQC86tKxj7wJ,1988-06-02,F,True,2025-07-21,,True
974,Zoe Dorsey,nhuang@example.net,2022-01-16,FKEtDrtg2bWmgCV,1959-07-12,M,True,2025-07-21,,True
975,Cassie Robertson,tyler75@example.net,2021-01-31,fYFC1r3fpaqOaAU,1974-06-11,F,True,2025-07-21,,True
976,Megan Pierce MD,williamreyes@example.com,2022-12-15,csogJVbNozedy0r,1956-11-03,F,True,2025-07-21,,True
977,Donna Martin,brandigilbert@example.org,2022-12-21,WBu10TE8L37eJbs,1985-03-14,M,True,2025-07-21,,True
978,Jennifer Nunez,kevinmitchell@example.com,2021-08-12,msrDDqZMHAOl4Xv,1968-07-29,M,True,2025-07-21,,True
979,Darrell Romero,jsalas@example.org,2024-07-17,5Ec79RlyE8heJRG,1964-03-21,M,True,2025-07-21,,True
980,Jason Thomas,theresa42@example.com,2022-05-03,sVNFcThzX9DvEwu,1957-04-20,M,True,2025-07-21,,True
981,Ronald Martinez,mcohen@example.com,2022-12-30,2noQzmQAwIUh4hO,1957-08-22,M,True,2025-07-21,,True
982,Mark Stone,tcollier@example.net,2024-01-25,3jqc6a54cw5AlK5,1946-03-02,M,True,2025-07-21,,True
983,Barry Underwood,gilbertdaniel@example.com,2025-07-20,OVDlz5undKfBqYo,1961-01-04,M,True,2025-07-21,,True
984,Gregory Peters,ppearson@example.org,2024-07-13,W18G82CabYW4Ddt,1956-07-09,M,True,2025-07-21,,True
985,Megan Pena,nicholas34@example.org,2022-02-20,HbvhQ53phvCBRpU,1958-07-14,F,True,2025-07-21,,True
986,James Mosley,michelle46@example.org,2020-01-28,cl94qbS75ij1wMf,1970-04-09,M,True,2025-07-21,,True
987,William Weaver,sylvia02@example.org,2024-01-23,pcAohQ5v5zhbeSk,1965-12-10,M,True,2025-07-21,,True
988,Brandi Reeves,oacosta@example.net,2020-09-13,T3YaHdYJyqcg0gV,1967-06-03,M,True,2025-07-21,,True
989,Jennifer Craig,matthewgreen@example.com,2020-08-29,NOprrBVbMiSVooT,1967-09-16,M,True,2025-07-21,,True
990,Lisa Sanders,kelleyscott@example.com,2021-09-28,I1HLtwTfRpgqasA,1973-06-26,M,True,2025-07-21,,True
991,Samantha Lamb,davidvelez@example.org,2020-06-29,fWfCHAxAIyLouQr,1960-07-24,F,True,2025-07-21,,True
992,Carl Friedman,richard20@example.net,2025-04-21,nFbLbYkg3w8OlYa,2001-11-14,M,True,2025-07-21,,True
993,Joshua Edwards,zcastro@example.org,2023-04-08,WATVfZyFQwJWqIA,1962-06-09,F,True,2025-07-21,,True
994,Alan Prince,kimjones@example.com,2020-12-14,BGRRR7NNXsaF58y,1981-03-14,F,True,2025-07-21,,True
995,Mike Marshall,krodriguez@example.com,2024-02-15,EwWBtMCXhTdf5JZ,1971-10-04,M,True,2025-07-21,,True
996,Kathleen Smith,robertcooper@example.net,2023-10-07,gMkK8YpSvpsQ0kT,1987-06-09,M,True,2025-07-21,,True
997,Nicholas Horne,carlos06@example.com,2022-12-21,91FcpRQj5YljdEj,1951-04-23,M,True,2025-07-21,,True
998,Jay Sanchez,hchapman@example.com,2023-01-30,lmbHX9OQ5scaM9d,1987-02-17,M,True,2025-07-21,,True
999,Kevin Yates,aross@example.org,2022-09-29,DXdA4JGf74SzrtX,1982-09-18,M,True,2025-07-21,,True
1000,Melinda Flores,lisa94@example.net,2024-02-13,wJnyKUtBdzgzThb,1953-06-13,M,True,2025-07-21,,True
